web-scraper-order,web-scraper-start-url,Data002,Data002-href,Noms,Prix,Adresse,Image-src
"1739061587-341","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton métisse Toubab beer Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-metisse-toubab-beer-ladoum-3218966","Mouton métisse Toubab beer Ladoum","235 000 CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3218966_uploaded_image1_1625834036.jpg"
"1739061589-342","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3219247","Mouton","225 000 CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_4465409_uploaded_image1_1700496107.jpg"
"1739061591-343","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton de tabaski","https://sn.coinafrique.com/annonce/moutons/mouton-de-tabaski-3220217","Mouton de tabaski","200 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3220217_uploaded_image1_1625900638.jpg"
"1739061594-344","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3221005","Mouton","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4789672_uploaded_image1_1718065178.jpg"
"1739061596-345","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3221011","Mouton","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4789672_uploaded_image1_1718065178.jpg"
"1739061599-346","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3221076","Mouton ladoum","1 000 500 CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3221076_uploaded_image1_1625930215.jpg"
"1739061601-347","https://sn.coinafrique.com/categorie/moutons?page=6","Agneau ladoum","https://sn.coinafrique.com/annonce/moutons/agneau-ladoum-3221082","Agneau ladoum","750 000 CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3221082_uploaded_image1_1625930320.jpg"
"1739061604-348","https://sn.coinafrique.com/categorie/moutons?page=6","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-3221174","Moutons","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4789672_uploaded_image1_1718065178.jpg"
"1739061606-349","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3222040","Mouton","200 000 350 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5144166_uploaded_image1_1737393386.jpg"
"1739061609-350","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3222227","Mouton","175 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739061611-351","https://sn.coinafrique.com/categorie/moutons?page=6","Bélier élevage","https://sn.coinafrique.com/annonce/moutons/belier-elevage-3222700","Bélier élevage","190 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3222700_uploaded_image1_1626026251.jpg"
"1739061613-352","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3223126","Mouton","210 000 CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4261058_uploaded_image2_1687100799.jpeg"
"1739061616-353","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3223832","Mouton","250 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739061618-354","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3224262","Mouton","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4789672_uploaded_image1_1718065178.jpg"
"1739061621-355","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3224266","Mouton","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4789672_uploaded_image1_1718065178.jpg"
"1739061623-356","https://sn.coinafrique.com/categorie/moutons?page=6","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-3224918","Moutons","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4789672_uploaded_image1_1718065178.jpg"
"1739061626-357","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3224927","Mouton ladoum","400 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739061628-358","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3225091","Mouton","160 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739061631-359","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3225293","Mouton ladoum","550 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4705081_uploaded_image2_1713794349.jpeg"
"1739061633-360","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3225377","Mouton","165 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4789672_uploaded_image1_1718065178.jpg"
"1739061635-361","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3225419","Mouton","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739061638-362","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3226450","Mouton","145 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5144166_uploaded_image1_1737393386.jpg"
"1739061640-363","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3226456","Mouton","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4252367_uploaded_image1_1686511140.jpg"
"1739061643-364","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3226810","Mouton","150 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739061645-365","https://sn.coinafrique.com/categorie/moutons?page=6","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-3227147","Moutons","150 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739061648-366","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3227288","Mouton","350 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4879970_uploaded_image1_1722945913.jpg"
"1739061650-367","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3228191","Mouton","300 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739061652-368","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3228411","Mouton","130 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4879970_uploaded_image1_1722945913.jpg"
"1739061655-369","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton métisse Ladoum - Azawatte","https://sn.coinafrique.com/annonce/moutons/mouton-metisse-ladoum-azawatte-3228766","Mouton métisse Ladoum - Azawatte","500 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3228766_uploaded_image1_1626285669.jpg"
"1739061657-370","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3229226","Mouton","275 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5144166_uploaded_image1_1737393386.jpg"
